"stu_id","name","gender","age","course_id","course_name","grade","type_name","total_activities","total_duration_minutes"
32,"Patricia Mckinney","Female","23",5,"Course 5",92,"Individual Assignment","5","191.0000000000000000"
32,"Patricia Mckinney","Female","23",5,"Course 5",92,"Quiz","1","27.0000000000000000"
33,"Paula Chang MD","Female","25",1,"Course 1",73,"Forum","3","99.0000000000000000"
33,"Paula Chang MD","Female","25",1,"Course 1",73,"Group Assignment","6","203.0000000000000000"
33,"Paula Chang MD","Female","25",1,"Course 1",73,"Individual Assignment","5","148.0000000000000000"
33,"Paula Chang MD","Female","25",1,"Course 1",73,"Quiz","1","23.0000000000000000"
33,"Paula Chang MD","Female","25",2,"Course 2",68,"Forum","3","99.0000000000000000"
33,"Paula Chang MD","Female","25",2,"Course 2",68,"Group Assignment","6","203.0000000000000000"
33,"Paula Chang MD","Female","25",2,"Course 2",68,"Individual Assignment","5","148.0000000000000000"
33,"Paula Chang MD","Female","25",2,"Course 2",68,"Quiz","1","23.0000000000000000"
33,"Paula Chang MD","Female","25",3,"Course 3",92,"Forum","3","99.0000000000000000"
33,"Paula Chang MD","Female","25",3,"Course 3",92,"Group Assignment","6","203.0000000000000000"
33,"Paula Chang MD","Female","25",3,"Course 3",92,"Individual Assignment","5","148.0000000000000000"
33,"Paula Chang MD","Female","25",3,"Course 3",92,"Quiz","1","23.0000000000000000"
33,"Paula Chang MD","Female","25",4,"Course 4",95,"Forum","3","99.0000000000000000"
33,"Paula Chang MD","Female","25",4,"Course 4",95,"Group Assignment","6","203.0000000000000000"
33,"Paula Chang MD","Female","25",4,"Course 4",95,"Individual Assignment","5","148.0000000000000000"
33,"Paula Chang MD","Female","25",4,"Course 4",95,"Quiz","1","23.0000000000000000"
33,"Paula Chang MD","Female","25",5,"Course 5",87,"Forum","3","99.0000000000000000"
33,"Paula Chang MD","Female","25",5,"Course 5",87,"Group Assignment","6","203.0000000000000000"
33,"Paula Chang MD","Female","25",5,"Course 5",87,"Individual Assignment","5","148.0000000000000000"
33,"Paula Chang MD","Female","25",5,"Course 5",87,"Quiz","1","23.0000000000000000"
34,"Natasha Roberts","Female","23",1,"Course 1",94,"Forum","3","136.0000000000000000"
34,"Natasha Roberts","Female","23",1,"Course 1",94,"Group Assignment","6","264.0000000000000000"
34,"Natasha Roberts","Female","23",1,"Course 1",94,"Individual Assignment","5","163.0000000000000000"
34,"Natasha Roberts","Female","23",1,"Course 1",94,"Quiz","1","54.0000000000000000"
34,"Natasha Roberts","Female","23",2,"Course 2",73,"Forum","3","136.0000000000000000"
34,"Natasha Roberts","Female","23",2,"Course 2",73,"Group Assignment","6","264.0000000000000000"
34,"Natasha Roberts","Female","23",2,"Course 2",73,"Individual Assignment","5","163.0000000000000000"
34,"Natasha Roberts","Female","23",2,"Course 2",73,"Quiz","1","54.0000000000000000"
34,"Natasha Roberts","Female","23",3,"Course 3",100,"Forum","3","136.0000000000000000"
34,"Natasha Roberts","Female","23",3,"Course 3",100,"Group Assignment","6","264.0000000000000000"
34,"Natasha Roberts","Female","23",3,"Course 3",100,"Individual Assignment","5","163.0000000000000000"
34,"Natasha Roberts","Female","23",3,"Course 3",100,"Quiz","1","54.0000000000000000"
34,"Natasha Roberts","Female","23",4,"Course 4",73,"Forum","3","136.0000000000000000"
34,"Natasha Roberts","Female","23",4,"Course 4",73,"Group Assignment","6","264.0000000000000000"
34,"Natasha Roberts","Female","23",4,"Course 4",73,"Individual Assignment","5","163.0000000000000000"
34,"Natasha Roberts","Female","23",4,"Course 4",73,"Quiz","1","54.0000000000000000"
34,"Natasha Roberts","Female","23",5,"Course 5",71,"Forum","3","136.0000000000000000"
34,"Natasha Roberts","Female","23",5,"Course 5",71,"Group Assignment","6","264.0000000000000000"
34,"Natasha Roberts","Female","23",5,"Course 5",71,"Individual Assignment","5","163.0000000000000000"
34,"Natasha Roberts","Female","23",5,"Course 5",71,"Quiz","1","54.0000000000000000"
35,"James Ewing","Male","23",1,"Course 1",51,"Forum","3","98.0000000000000000"
35,"James Ewing","Male","23",1,"Course 1",51,"Group Assignment","6","184.0000000000000000"
35,"James Ewing","Male","23",1,"Course 1",51,"Individual Assignment","5","186.0000000000000000"
35,"James Ewing","Male","23",1,"Course 1",51,"Quiz","1","32.0000000000000000"
35,"James Ewing","Male","23",2,"Course 2",60,"Forum","3","98.0000000000000000"
35,"James Ewing","Male","23",2,"Course 2",60,"Group Assignment","6","184.0000000000000000"
35,"James Ewing","Male","23",2,"Course 2",60,"Individual Assignment","5","186.0000000000000000"
35,"James Ewing","Male","23",2,"Course 2",60,"Quiz","1","32.0000000000000000"
35,"James Ewing","Male","23",3,"Course 3",95,"Forum","3","98.0000000000000000"
35,"James Ewing","Male","23",3,"Course 3",95,"Group Assignment","6","184.0000000000000000"
35,"James Ewing","Male","23",3,"Course 3",95,"Individual Assignment","5","186.0000000000000000"
35,"James Ewing","Male","23",3,"Course 3",95,"Quiz","1","32.0000000000000000"
35,"James Ewing","Male","23",4,"Course 4",64,"Forum","3","98.0000000000000000"
35,"James Ewing","Male","23",4,"Course 4",64,"Group Assignment","6","184.0000000000000000"
35,"James Ewing","Male","23",4,"Course 4",64,"Individual Assignment","5","186.0000000000000000"
35,"James Ewing","Male","23",4,"Course 4",64,"Quiz","1","32.0000000000000000"
35,"James Ewing","Male","23",5,"Course 5",88,"Forum","3","98.0000000000000000"
35,"James Ewing","Male","23",5,"Course 5",88,"Group Assignment","6","184.0000000000000000"
35,"James Ewing","Male","23",5,"Course 5",88,"Individual Assignment","5","186.0000000000000000"
35,"James Ewing","Male","23",5,"Course 5",88,"Quiz","1","32.0000000000000000"
36,"Shannon Smith","Female","23",1,"Course 1",71,"Forum","3","148.0000000000000000"
36,"Shannon Smith","Female","23",1,"Course 1",71,"Group Assignment","6","206.0000000000000000"
36,"Shannon Smith","Female","23",1,"Course 1",71,"Individual Assignment","5","104.0000000000000000"
36,"Shannon Smith","Female","23",1,"Course 1",71,"Quiz","1","17.0000000000000000"
36,"Shannon Smith","Female","23",2,"Course 2",65,"Forum","3","148.0000000000000000"
36,"Shannon Smith","Female","23",2,"Course 2",65,"Group Assignment","6","206.0000000000000000"
36,"Shannon Smith","Female","23",2,"Course 2",65,"Individual Assignment","5","104.0000000000000000"
36,"Shannon Smith","Female","23",2,"Course 2",65,"Quiz","1","17.0000000000000000"
36,"Shannon Smith","Female","23",3,"Course 3",96,"Forum","3","148.0000000000000000"
36,"Shannon Smith","Female","23",3,"Course 3",96,"Group Assignment","6","206.0000000000000000"
36,"Shannon Smith","Female","23",3,"Course 3",96,"Individual Assignment","5","104.0000000000000000"
36,"Shannon Smith","Female","23",3,"Course 3",96,"Quiz","1","17.0000000000000000"
36,"Shannon Smith","Female","23",4,"Course 4",100,"Forum","3","148.0000000000000000"
36,"Shannon Smith","Female","23",4,"Course 4",100,"Group Assignment","6","206.0000000000000000"
36,"Shannon Smith","Female","23",4,"Course 4",100,"Individual Assignment","5","104.0000000000000000"
36,"Shannon Smith","Female","23",4,"Course 4",100,"Quiz","1","17.0000000000000000"
36,"Shannon Smith","Female","23",5,"Course 5",98,"Forum","3","148.0000000000000000"
36,"Shannon Smith","Female","23",5,"Course 5",98,"Group Assignment","6","206.0000000000000000"
36,"Shannon Smith","Female","23",5,"Course 5",98,"Individual Assignment","5","104.0000000000000000"
36,"Shannon Smith","Female","23",5,"Course 5",98,"Quiz","1","17.0000000000000000"
37,"Debbie Henry","Female","20",1,"Course 1",55,"Forum","3","77.0000000000000000"
37,"Debbie Henry","Female","20",1,"Course 1",55,"Group Assignment","6","143.0000000000000000"
37,"Debbie Henry","Female","20",1,"Course 1",55,"Individual Assignment","5","179.0000000000000000"
37,"Debbie Henry","Female","20",1,"Course 1",55,"Quiz","1","18.0000000000000000"
37,"Debbie Henry","Female","20",2,"Course 2",90,"Forum","3","77.0000000000000000"
37,"Debbie Henry","Female","20",2,"Course 2",90,"Group Assignment","6","143.0000000000000000"
37,"Debbie Henry","Female","20",2,"Course 2",90,"Individual Assignment","5","179.0000000000000000"
37,"Debbie Henry","Female","20",2,"Course 2",90,"Quiz","1","18.0000000000000000"
37,"Debbie Henry","Female","20",3,"Course 3",75,"Forum","3","77.0000000000000000"
37,"Debbie Henry","Female","20",3,"Course 3",75,"Group Assignment","6","143.0000000000000000"
37,"Debbie Henry","Female","20",3,"Course 3",75,"Individual Assignment","5","179.0000000000000000"
37,"Debbie Henry","Female","20",3,"Course 3",75,"Quiz","1","18.0000000000000000"
37,"Debbie Henry","Female","20",4,"Course 4",77,"Forum","3","77.0000000000000000"
37,"Debbie Henry","Female","20",4,"Course 4",77,"Group Assignment","6","143.0000000000000000"
37,"Debbie Henry","Female","20",4,"Course 4",77,"Individual Assignment","5","179.0000000000000000"
37,"Debbie Henry","Female","20",4,"Course 4",77,"Quiz","1","18.0000000000000000"
37,"Debbie Henry","Female","20",5,"Course 5",99,"Forum","3","77.0000000000000000"
37,"Debbie Henry","Female","20",5,"Course 5",99,"Group Assignment","6","143.0000000000000000"
37,"Debbie Henry","Female","20",5,"Course 5",99,"Individual Assignment","5","179.0000000000000000"
37,"Debbie Henry","Female","20",5,"Course 5",99,"Quiz","1","18.0000000000000000"
38,"Danielle Freeman","Female","23",1,"Course 1",80,"Forum","3","106.0000000000000000"
38,"Danielle Freeman","Female","23",1,"Course 1",80,"Group Assignment","6","240.0000000000000000"
38,"Danielle Freeman","Female","23",1,"Course 1",80,"Individual Assignment","5","172.0000000000000000"
38,"Danielle Freeman","Female","23",1,"Course 1",80,"Quiz","1","20.0000000000000000"
38,"Danielle Freeman","Female","23",2,"Course 2",95,"Forum","3","106.0000000000000000"
38,"Danielle Freeman","Female","23",2,"Course 2",95,"Group Assignment","6","240.0000000000000000"
38,"Danielle Freeman","Female","23",2,"Course 2",95,"Individual Assignment","5","172.0000000000000000"
38,"Danielle Freeman","Female","23",2,"Course 2",95,"Quiz","1","20.0000000000000000"
38,"Danielle Freeman","Female","23",3,"Course 3",75,"Forum","3","106.0000000000000000"
38,"Danielle Freeman","Female","23",3,"Course 3",75,"Group Assignment","6","240.0000000000000000"
38,"Danielle Freeman","Female","23",3,"Course 3",75,"Individual Assignment","5","172.0000000000000000"
38,"Danielle Freeman","Female","23",3,"Course 3",75,"Quiz","1","20.0000000000000000"
38,"Danielle Freeman","Female","23",4,"Course 4",54,"Forum","3","106.0000000000000000"
38,"Danielle Freeman","Female","23",4,"Course 4",54,"Group Assignment","6","240.0000000000000000"
38,"Danielle Freeman","Female","23",4,"Course 4",54,"Individual Assignment","5","172.0000000000000000"
38,"Danielle Freeman","Female","23",4,"Course 4",54,"Quiz","1","20.0000000000000000"
38,"Danielle Freeman","Female","23",5,"Course 5",60,"Forum","3","106.0000000000000000"
38,"Danielle Freeman","Female","23",5,"Course 5",60,"Group Assignment","6","240.0000000000000000"
38,"Danielle Freeman","Female","23",5,"Course 5",60,"Individual Assignment","5","172.0000000000000000"
38,"Danielle Freeman","Female","23",5,"Course 5",60,"Quiz","1","20.0000000000000000"
39,"William Morales","Male","24",1,"Course 1",69,"Forum","3","112.0000000000000000"
39,"William Morales","Male","24",1,"Course 1",69,"Group Assignment","6","199.0000000000000000"
39,"William Morales","Male","24",1,"Course 1",69,"Individual Assignment","5","238.0000000000000000"
39,"William Morales","Male","24",1,"Course 1",69,"Quiz","1","24.0000000000000000"
39,"William Morales","Male","24",2,"Course 2",73,"Forum","3","112.0000000000000000"
39,"William Morales","Male","24",2,"Course 2",73,"Group Assignment","6","199.0000000000000000"
39,"William Morales","Male","24",2,"Course 2",73,"Individual Assignment","5","238.0000000000000000"
39,"William Morales","Male","24",2,"Course 2",73,"Quiz","1","24.0000000000000000"
39,"William Morales","Male","24",3,"Course 3",95,"Forum","3","112.0000000000000000"
39,"William Morales","Male","24",3,"Course 3",95,"Group Assignment","6","199.0000000000000000"
39,"William Morales","Male","24",3,"Course 3",95,"Individual Assignment","5","238.0000000000000000"
39,"William Morales","Male","24",3,"Course 3",95,"Quiz","1","24.0000000000000000"
39,"William Morales","Male","24",4,"Course 4",81,"Forum","3","112.0000000000000000"
39,"William Morales","Male","24",4,"Course 4",81,"Group Assignment","6","199.0000000000000000"
39,"William Morales","Male","24",4,"Course 4",81,"Individual Assignment","5","238.0000000000000000"
39,"William Morales","Male","24",4,"Course 4",81,"Quiz","1","24.0000000000000000"
39,"William Morales","Male","24",5,"Course 5",88,"Forum","3","112.0000000000000000"
39,"William Morales","Male","24",5,"Course 5",88,"Group Assignment","6","199.0000000000000000"
39,"William Morales","Male","24",5,"Course 5",88,"Individual Assignment","5","238.0000000000000000"
39,"William Morales","Male","24",5,"Course 5",88,"Quiz","1","24.0000000000000000"
40,"Misty Deleon","Female","20",1,"Course 1",53,"Forum","2","48.0000000000000000"
40,"Misty Deleon","Female","20",1,"Course 1",53,"Group Assignment","5","109.0000000000000000"
40,"Misty Deleon","Female","20",1,"Course 1",53,"Individual Assignment","3","91.0000000000000000"
40,"Misty Deleon","Female","20",1,"Course 1",53,"Quiz","1","58.0000000000000000"
40,"Misty Deleon","Female","20",2,"Course 2",82,"Forum","2","48.0000000000000000"
40,"Misty Deleon","Female","20",2,"Course 2",82,"Group Assignment","5","109.0000000000000000"
40,"Misty Deleon","Female","20",2,"Course 2",82,"Individual Assignment","3","91.0000000000000000"
40,"Misty Deleon","Female","20",2,"Course 2",82,"Quiz","1","58.0000000000000000"
40,"Misty Deleon","Female","20",3,"Course 3",52,"Forum","2","48.0000000000000000"
40,"Misty Deleon","Female","20",3,"Course 3",52,"Group Assignment","5","109.0000000000000000"
40,"Misty Deleon","Female","20",3,"Course 3",52,"Individual Assignment","3","91.0000000000000000"
40,"Misty Deleon","Female","20",3,"Course 3",52,"Quiz","1","58.0000000000000000"
40,"Misty Deleon","Female","20",4,"Course 4",71,"Forum","2","48.0000000000000000"
40,"Misty Deleon","Female","20",4,"Course 4",71,"Group Assignment","5","109.0000000000000000"
40,"Misty Deleon","Female","20",4,"Course 4",71,"Individual Assignment","3","91.0000000000000000"
40,"Misty Deleon","Female","20",4,"Course 4",71,"Quiz","1","58.0000000000000000"
40,"Misty Deleon","Female","20",5,"Course 5",94,"Forum","2","48.0000000000000000"
40,"Misty Deleon","Female","20",5,"Course 5",94,"Group Assignment","5","109.0000000000000000"
40,"Misty Deleon","Female","20",5,"Course 5",94,"Individual Assignment","3","91.0000000000000000"
40,"Misty Deleon","Female","20",5,"Course 5",94,"Quiz","1","58.0000000000000000"
41,"Vernon Thompson","Male","24",1,"Course 1",54,"Forum","3","105.0000000000000000"
41,"Vernon Thompson","Male","24",1,"Course 1",54,"Group Assignment","6","183.0000000000000000"
41,"Vernon Thompson","Male","24",1,"Course 1",54,"Individual Assignment","5","122.0000000000000000"
41,"Vernon Thompson","Male","24",1,"Course 1",54,"Quiz","1","18.0000000000000000"
41,"Vernon Thompson","Male","24",2,"Course 2",80,"Forum","3","105.0000000000000000"
41,"Vernon Thompson","Male","24",2,"Course 2",80,"Group Assignment","6","183.0000000000000000"
41,"Vernon Thompson","Male","24",2,"Course 2",80,"Individual Assignment","5","122.0000000000000000"
41,"Vernon Thompson","Male","24",2,"Course 2",80,"Quiz","1","18.0000000000000000"
41,"Vernon Thompson","Male","24",3,"Course 3",69,"Forum","3","105.0000000000000000"
41,"Vernon Thompson","Male","24",3,"Course 3",69,"Group Assignment","6","183.0000000000000000"
41,"Vernon Thompson","Male","24",3,"Course 3",69,"Individual Assignment","5","122.0000000000000000"
41,"Vernon Thompson","Male","24",3,"Course 3",69,"Quiz","1","18.0000000000000000"
41,"Vernon Thompson","Male","24",4,"Course 4",86,"Forum","3","105.0000000000000000"
41,"Vernon Thompson","Male","24",4,"Course 4",86,"Group Assignment","6","183.0000000000000000"
41,"Vernon Thompson","Male","24",4,"Course 4",86,"Individual Assignment","5","122.0000000000000000"
41,"Vernon Thompson","Male","24",4,"Course 4",86,"Quiz","1","18.0000000000000000"
41,"Vernon Thompson","Male","24",5,"Course 5",77,"Forum","3","105.0000000000000000"
41,"Vernon Thompson","Male","24",5,"Course 5",77,"Group Assignment","6","183.0000000000000000"
41,"Vernon Thompson","Male","24",5,"Course 5",77,"Individual Assignment","5","122.0000000000000000"
41,"Vernon Thompson","Male","24",5,"Course 5",77,"Quiz","1","18.0000000000000000"
42,"Aaron Jimenez","Male","18",1,"Course 1",58,"Forum","3","123.0000000000000000"
42,"Aaron Jimenez","Male","18",1,"Course 1",58,"Group Assignment","6","168.0000000000000000"
42,"Aaron Jimenez","Male","18",1,"Course 1",58,"Individual Assignment","5","100.0000000000000000"
42,"Aaron Jimenez","Male","18",1,"Course 1",58,"Quiz","1","43.0000000000000000"
42,"Aaron Jimenez","Male","18",2,"Course 2",99,"Forum","3","123.0000000000000000"
42,"Aaron Jimenez","Male","18",2,"Course 2",99,"Group Assignment","6","168.0000000000000000"
42,"Aaron Jimenez","Male","18",2,"Course 2",99,"Individual Assignment","5","100.0000000000000000"
42,"Aaron Jimenez","Male","18",2,"Course 2",99,"Quiz","1","43.0000000000000000"
42,"Aaron Jimenez","Male","18",3,"Course 3",79,"Forum","3","123.0000000000000000"
42,"Aaron Jimenez","Male","18",3,"Course 3",79,"Group Assignment","6","168.0000000000000000"
42,"Aaron Jimenez","Male","18",3,"Course 3",79,"Individual Assignment","5","100.0000000000000000"
42,"Aaron Jimenez","Male","18",3,"Course 3",79,"Quiz","1","43.0000000000000000"
42,"Aaron Jimenez","Male","18",4,"Course 4",73,"Forum","3","123.0000000000000000"
42,"Aaron Jimenez","Male","18",4,"Course 4",73,"Group Assignment","6","168.0000000000000000"
42,"Aaron Jimenez","Male","18",4,"Course 4",73,"Individual Assignment","5","100.0000000000000000"
42,"Aaron Jimenez","Male","18",4,"Course 4",73,"Quiz","1","43.0000000000000000"
42,"Aaron Jimenez","Male","18",5,"Course 5",94,"Forum","3","123.0000000000000000"
42,"Aaron Jimenez","Male","18",5,"Course 5",94,"Group Assignment","6","168.0000000000000000"
42,"Aaron Jimenez","Male","18",5,"Course 5",94,"Individual Assignment","5","100.0000000000000000"
42,"Aaron Jimenez","Male","18",5,"Course 5",94,"Quiz","1","43.0000000000000000"
43,"Deborah Ruiz","Female","22",1,"Course 1",80,"Group Assignment","1","24.0000000000000000"
43,"Deborah Ruiz","Female","22",1,"Course 1",80,"Individual Assignment","1","20.0000000000000000"
43,"Deborah Ruiz","Female","22",2,"Course 2",78,"Group Assignment","1","24.0000000000000000"
43,"Deborah Ruiz","Female","22",2,"Course 2",78,"Individual Assignment","1","20.0000000000000000"
43,"Deborah Ruiz","Female","22",3,"Course 3",71,"Group Assignment","1","24.0000000000000000"
43,"Deborah Ruiz","Female","22",3,"Course 3",71,"Individual Assignment","1","20.0000000000000000"
43,"Deborah Ruiz","Female","22",4,"Course 4",80,"Group Assignment","1","24.0000000000000000"
43,"Deborah Ruiz","Female","22",4,"Course 4",80,"Individual Assignment","1","20.0000000000000000"
43,"Deborah Ruiz","Female","22",5,"Course 5",58,"Group Assignment","1","24.0000000000000000"
43,"Deborah Ruiz","Female","22",5,"Course 5",58,"Individual Assignment","1","20.0000000000000000"
44,"Barbara Peterson","Female","21",1,"Course 1",87,"Forum","2","48.0000000000000000"
44,"Barbara Peterson","Female","21",1,"Course 1",87,"Group Assignment","3","100.0000000000000000"
44,"Barbara Peterson","Female","21",1,"Course 1",87,"Individual Assignment","3","98.0000000000000000"
44,"Barbara Peterson","Female","21",1,"Course 1",87,"Quiz","1","28.0000000000000000"
44,"Barbara Peterson","Female","21",2,"Course 2",53,"Forum","2","48.0000000000000000"
44,"Barbara Peterson","Female","21",2,"Course 2",53,"Group Assignment","3","100.0000000000000000"
44,"Barbara Peterson","Female","21",2,"Course 2",53,"Individual Assignment","3","98.0000000000000000"
44,"Barbara Peterson","Female","21",2,"Course 2",53,"Quiz","1","28.0000000000000000"
44,"Barbara Peterson","Female","21",3,"Course 3",52,"Forum","2","48.0000000000000000"
44,"Barbara Peterson","Female","21",3,"Course 3",52,"Group Assignment","3","100.0000000000000000"
44,"Barbara Peterson","Female","21",3,"Course 3",52,"Individual Assignment","3","98.0000000000000000"
44,"Barbara Peterson","Female","21",3,"Course 3",52,"Quiz","1","28.0000000000000000"
44,"Barbara Peterson","Female","21",4,"Course 4",60,"Forum","2","48.0000000000000000"
44,"Barbara Peterson","Female","21",4,"Course 4",60,"Group Assignment","3","100.0000000000000000"
44,"Barbara Peterson","Female","21",4,"Course 4",60,"Individual Assignment","3","98.0000000000000000"
44,"Barbara Peterson","Female","21",4,"Course 4",60,"Quiz","1","28.0000000000000000"
44,"Barbara Peterson","Female","21",5,"Course 5",81,"Forum","2","48.0000000000000000"
44,"Barbara Peterson","Female","21",5,"Course 5",81,"Group Assignment","3","100.0000000000000000"
44,"Barbara Peterson","Female","21",5,"Course 5",81,"Individual Assignment","3","98.0000000000000000"
44,"Barbara Peterson","Female","21",5,"Course 5",81,"Quiz","1","28.0000000000000000"
45,"Kristen Rogers","Female","22",1,"Course 1",63,"Forum","3","117.0000000000000000"
45,"Kristen Rogers","Female","22",1,"Course 1",63,"Group Assignment","6","231.0000000000000000"
45,"Kristen Rogers","Female","22",1,"Course 1",63,"Individual Assignment","5","208.0000000000000000"
45,"Kristen Rogers","Female","22",1,"Course 1",63,"Quiz","1","23.0000000000000000"
45,"Kristen Rogers","Female","22",2,"Course 2",77,"Forum","3","117.0000000000000000"
45,"Kristen Rogers","Female","22",2,"Course 2",77,"Group Assignment","6","231.0000000000000000"
45,"Kristen Rogers","Female","22",2,"Course 2",77,"Individual Assignment","5","208.0000000000000000"
45,"Kristen Rogers","Female","22",2,"Course 2",77,"Quiz","1","23.0000000000000000"
45,"Kristen Rogers","Female","22",3,"Course 3",89,"Forum","3","117.0000000000000000"
45,"Kristen Rogers","Female","22",3,"Course 3",89,"Group Assignment","6","231.0000000000000000"
45,"Kristen Rogers","Female","22",3,"Course 3",89,"Individual Assignment","5","208.0000000000000000"
45,"Kristen Rogers","Female","22",3,"Course 3",89,"Quiz","1","23.0000000000000000"
45,"Kristen Rogers","Female","22",4,"Course 4",73,"Forum","3","117.0000000000000000"
45,"Kristen Rogers","Female","22",4,"Course 4",73,"Group Assignment","6","231.0000000000000000"
45,"Kristen Rogers","Female","22",4,"Course 4",73,"Individual Assignment","5","208.0000000000000000"
45,"Kristen Rogers","Female","22",4,"Course 4",73,"Quiz","1","23.0000000000000000"
45,"Kristen Rogers","Female","22",5,"Course 5",82,"Forum","3","117.0000000000000000"
45,"Kristen Rogers","Female","22",5,"Course 5",82,"Group Assignment","6","231.0000000000000000"
45,"Kristen Rogers","Female","22",5,"Course 5",82,"Individual Assignment","5","208.0000000000000000"
45,"Kristen Rogers","Female","22",5,"Course 5",82,"Quiz","1","23.0000000000000000"
46,"Nancy Love","Female","22",1,"Course 1",54,"Forum","3","121.0000000000000000"
46,"Nancy Love","Female","22",1,"Course 1",54,"Group Assignment","6","218.0000000000000000"
46,"Nancy Love","Female","22",1,"Course 1",54,"Individual Assignment","5","210.0000000000000000"
46,"Nancy Love","Female","22",1,"Course 1",54,"Quiz","1","28.0000000000000000"
46,"Nancy Love","Female","22",2,"Course 2",99,"Forum","3","121.0000000000000000"
46,"Nancy Love","Female","22",2,"Course 2",99,"Group Assignment","6","218.0000000000000000"
46,"Nancy Love","Female","22",2,"Course 2",99,"Individual Assignment","5","210.0000000000000000"
46,"Nancy Love","Female","22",2,"Course 2",99,"Quiz","1","28.0000000000000000"
46,"Nancy Love","Female","22",3,"Course 3",77,"Forum","3","121.0000000000000000"
46,"Nancy Love","Female","22",3,"Course 3",77,"Group Assignment","6","218.0000000000000000"
46,"Nancy Love","Female","22",3,"Course 3",77,"Individual Assignment","5","210.0000000000000000"
46,"Nancy Love","Female","22",3,"Course 3",77,"Quiz","1","28.0000000000000000"
46,"Nancy Love","Female","22",4,"Course 4",51,"Forum","3","121.0000000000000000"
46,"Nancy Love","Female","22",4,"Course 4",51,"Group Assignment","6","218.0000000000000000"
46,"Nancy Love","Female","22",4,"Course 4",51,"Individual Assignment","5","210.0000000000000000"
46,"Nancy Love","Female","22",4,"Course 4",51,"Quiz","1","28.0000000000000000"
46,"Nancy Love","Female","22",5,"Course 5",59,"Forum","3","121.0000000000000000"
46,"Nancy Love","Female","22",5,"Course 5",59,"Group Assignment","6","218.0000000000000000"
46,"Nancy Love","Female","22",5,"Course 5",59,"Individual Assignment","5","210.0000000000000000"
46,"Nancy Love","Female","22",5,"Course 5",59,"Quiz","1","28.0000000000000000"
47,"Danielle Pope","Female","19",1,"Course 1",65,"Forum","2","54.0000000000000000"
47,"Danielle Pope","Female","19",1,"Course 1",65,"Group Assignment","2","54.0000000000000000"
47,"Danielle Pope","Female","19",1,"Course 1",65,"Individual Assignment","4","142.0000000000000000"
47,"Danielle Pope","Female","19",1,"Course 1",65,"Quiz","1","29.0000000000000000"
47,"Danielle Pope","Female","19",2,"Course 2",69,"Forum","2","54.0000000000000000"
47,"Danielle Pope","Female","19",2,"Course 2",69,"Group Assignment","2","54.0000000000000000"
47,"Danielle Pope","Female","19",2,"Course 2",69,"Individual Assignment","4","142.0000000000000000"
47,"Danielle Pope","Female","19",2,"Course 2",69,"Quiz","1","29.0000000000000000"
47,"Danielle Pope","Female","19",3,"Course 3",95,"Forum","2","54.0000000000000000"
47,"Danielle Pope","Female","19",3,"Course 3",95,"Group Assignment","2","54.0000000000000000"
47,"Danielle Pope","Female","19",3,"Course 3",95,"Individual Assignment","4","142.0000000000000000"
47,"Danielle Pope","Female","19",3,"Course 3",95,"Quiz","1","29.0000000000000000"
47,"Danielle Pope","Female","19",4,"Course 4",66,"Forum","2","54.0000000000000000"
47,"Danielle Pope","Female","19",4,"Course 4",66,"Group Assignment","2","54.0000000000000000"
47,"Danielle Pope","Female","19",4,"Course 4",66,"Individual Assignment","4","142.0000000000000000"
47,"Danielle Pope","Female","19",4,"Course 4",66,"Quiz","1","29.0000000000000000"
47,"Danielle Pope","Female","19",5,"Course 5",88,"Forum","2","54.0000000000000000"
47,"Danielle Pope","Female","19",5,"Course 5",88,"Group Assignment","2","54.0000000000000000"
47,"Danielle Pope","Female","19",5,"Course 5",88,"Individual Assignment","4","142.0000000000000000"
47,"Danielle Pope","Female","19",5,"Course 5",88,"Quiz","1","29.0000000000000000"
48,"Jessica Mcfarland","Female","21",1,"Course 1",56,"Forum","3","93.0000000000000000"
48,"Jessica Mcfarland","Female","21",1,"Course 1",56,"Group Assignment","6","181.0000000000000000"
48,"Jessica Mcfarland","Female","21",1,"Course 1",56,"Individual Assignment","5","186.0000000000000000"
48,"Jessica Mcfarland","Female","21",1,"Course 1",56,"Quiz","1","16.0000000000000000"
48,"Jessica Mcfarland","Female","21",2,"Course 2",55,"Forum","3","93.0000000000000000"
48,"Jessica Mcfarland","Female","21",2,"Course 2",55,"Group Assignment","6","181.0000000000000000"
48,"Jessica Mcfarland","Female","21",2,"Course 2",55,"Individual Assignment","5","186.0000000000000000"
48,"Jessica Mcfarland","Female","21",2,"Course 2",55,"Quiz","1","16.0000000000000000"
48,"Jessica Mcfarland","Female","21",3,"Course 3",89,"Forum","3","93.0000000000000000"
48,"Jessica Mcfarland","Female","21",3,"Course 3",89,"Group Assignment","6","181.0000000000000000"
48,"Jessica Mcfarland","Female","21",3,"Course 3",89,"Individual Assignment","5","186.0000000000000000"
48,"Jessica Mcfarland","Female","21",3,"Course 3",89,"Quiz","1","16.0000000000000000"
48,"Jessica Mcfarland","Female","21",4,"Course 4",56,"Forum","3","93.0000000000000000"
48,"Jessica Mcfarland","Female","21",4,"Course 4",56,"Group Assignment","6","181.0000000000000000"
48,"Jessica Mcfarland","Female","21",4,"Course 4",56,"Individual Assignment","5","186.0000000000000000"
